,p_val,avg_logFC,pct.1,pct.2,p_val_adj
mt-Atp8,0,0.452595892010045,0.728,0.486,0
mt-Cytb,9.27645945001746e-275,0.317963819236839,0.897,0.803,1.25612537412686e-270
mt-Co2,1.65607677990247e-269,0.266861601258327,0.969,0.941,2.24249356766593e-265
mt-Co3,4.25815949144822e-266,0.299494699955185,0.861,0.75,5.76597376737004e-262
mt-Co1,1.98531496302661e-225,0.259560058980804,0.981,0.958,2.68831499143434e-221
AY036118,4.26670443067291e-173,0.482002951231141,0.455,0.295,5.77754446957418e-169
Rps29,1.47527193403199e-169,0.180336172428898,1,0.999,1.99766572587271e-165
Gm42418,3.29664638931235e-158,0.30391283813334,0.985,0.963,4.46398887576786e-154
Vps37b,1.17704662907914e-153,-0.39093028753434,0.47,0.609,1.59383884043607e-149
Rps21,8.67027496546625e-145,0.164551101557718,0.998,0.993,1.17404193307378e-140
mt-Atp6,1.2965050778157e-143,0.203195273321399,0.967,0.945,1.75559752587024e-139
Gramd3,8.41733559478466e-132,-0.193916413658049,0.169,0.31,1.13979141288979e-127
Ifi27l2a,2.77871799094405e-116,-0.37511756454504,0.281,0.42,3.76266203153734e-112
Irf1,8.70723280040404e-94,-0.20503976881333,0.296,0.425,1.17904639350271e-89
Tcp11l2,2.07812767920438e-90,-0.15263799012153,0.294,0.422,2.81399269041066e-86
Actb,8.46800678983758e-90,0.120291181596011,1,1,1.14665279941191e-85
Hspa1a,2.15967171387333e-87,0.251371504508631,0.227,0.123,2.92441146775588e-83
Hist1h2ap,2.29744592397981e-83,0.195483894849927,0.277,0.168,3.11097152566106e-79
Tpt1,9.13506723730928e-82,0.106489194282009,1,1,1.23697945460405e-77
Eomes,6.07057748096413e-80,0.0520774189512823,0.047,0.005,8.22016896697352e-76
Irf7,3.83335114945377e-78,-0.138607382014961,0.145,0.247,5.19074079147535e-74
Ifrd1,5.17632455023425e-76,-0.153649344112998,0.382,0.508,7.00926107347219e-72
Tgif1,3.06820862518368e-74,-0.139950682032375,0.232,0.346,4.15466129936122e-70
Ubc,5.49524765682091e-72,-0.143443630269627,0.759,0.82,7.4411148521012e-68
Rps16,1.40872249558824e-70,0.0891970236071944,1,1,1.90755113127603e-66
Lars2,1.47267175179876e-70,0.216621359445548,0.722,0.632,1.9941448191107e-66
Emb,5.21528364284535e-70,-0.181209975063889,0.396,0.501,7.06201558077689e-66
Rps10,4.12889610993324e-69,0.0913313263175128,1,0.999,5.59093822246061e-65
Tubb4b,1.88404981372008e-66,-0.123755847372959,0.356,0.474,2.55119185275837e-62
Rnf145,1.06875729465455e-65,-0.113656027051044,0.266,0.38,1.44720425269173e-61
Rnf125,1.0987586716146e-65,-0.101669961684171,0.127,0.216,1.48782911723333e-61
Pde4d,4.36735282321417e-65,-0.140125449988385,0.352,0.465,5.9138324579143e-61
Rtp4,2.45107410640164e-63,-0.116635366479956,0.122,0.209,3.31899944747846e-59
Il7r,5.86267227738722e-63,-0.177457831304787,0.156,0.244,7.93864453081004e-59
Ubb,4.2822475621052e-62,-0.118119630659354,0.999,1,5.79859142384666e-58
Ube2b,6.50033948509172e-62,-0.12904596924637,0.469,0.576,8.8021096967627e-58
Ptpn22,6.15541343927321e-59,-0.114878167816076,0.214,0.309,8.33504533811985e-55
S1pr4,1.04437332148399e-58,-0.114159936348315,0.202,0.295,1.41418591462147e-54
Hspa5,2.98834574368723e-58,-0.136941331550013,0.557,0.658,4.04651897152688e-54
Tax1bp1,8.35598669075102e-58,-0.114334101656847,0.413,0.527,1.1314841577946e-53
Slfn2,2.23017314474068e-56,-0.150708506871766,0.588,0.678,3.01987745529335e-52
mt-Nd2,1.02246711343931e-55,0.149455447606484,0.52,0.438,1.38452271830817e-51
Calm1,3.42072028457478e-55,-0.121452491244185,0.857,0.888,4.63199733734271e-51
Rpl28,1.19008963018529e-54,0.0860664820092025,1,0.999,1.6115003682339e-50
Ccng2,2.74775748539108e-54,-0.10395613228465,0.276,0.378,3.72073841096806e-50
Eef2,1.23963169380288e-53,0.0980480239761434,0.995,0.989,1.67858527657849e-49
Rpl6,5.54804756316263e-53,0.0846781929575191,0.999,0.998,7.51261120527852e-49
Chd1,7.92020006193576e-53,-0.11031316691867,0.375,0.485,1.07247429038672e-48
Rps27,2.74548198348167e-52,0.0853675471329227,0.999,0.999,3.71765715383252e-48
Stat1,3.43550266748105e-52,-0.158145483649229,0.272,0.367,4.65201416203609e-48
Rpl38,3.49710865929089e-52,0.0977911342343578,0.998,0.993,4.7354348355458e-48
Hsp90aa1,1.20291289429655e-51,0.152251484153394,0.826,0.769,1.62886435016696e-47
Hbp1,1.08876472298559e-50,-0.103690909675673,0.367,0.472,1.47429631139479e-46
Slbp,1.90572667473195e-50,-0.106335793265176,0.296,0.396,2.58054449025453e-46
Slfn1,2.46349318113928e-50,-0.12742093619326,0.2,0.284,3.3358161165807e-46
Gch1,6.1495723471441e-50,-0.0892558448534039,0.189,0.277,8.32713591526783e-46
Actg1,8.99537029904509e-50,0.109889221892148,0.989,0.973,1.2180630921937e-45
Hsp90b1,3.147284264796e-49,-0.10821914224656,0.362,0.461,4.26173762296026e-45
Tsc22d3,4.4822772759662e-49,-0.14923724535204,0.6,0.682,6.06945165938583e-45
Ndufa4,4.54922590137827e-49,-0.115376442309795,0.443,0.544,6.16010679305631e-45
Hspa1b,1.04871896518441e-48,0.0939838542239785,0.162,0.093,1.42007035075622e-44
P2ry10,2.77093542280938e-48,-0.103406498411933,0.157,0.236,3.75212365602618e-44
Rpl27a,3.22242219467199e-48,0.0813527572147579,0.998,0.997,4.36348189380534e-44
Saraf,7.72365675993073e-47,-0.123023123867417,0.664,0.734,1.04586036186222e-42
Pkn2,2.43147899248636e-45,-0.083893003734026,0.225,0.314,3.29246570372578e-41
Tra2b,2.49362117862749e-45,0.111736822653923,0.735,0.669,3.37661243797949e-41
Ifngr2,2.81176719959259e-45,-0.0906708083032671,0.172,0.252,3.80741396496832e-41
Ier5,3.24581273703971e-45,-0.108520482726346,0.329,0.423,4.39515502722547e-41
Itgae,2.09220422588007e-44,-0.0983386704119909,0.177,0.256,2.83305374226421e-40
Itgb7,4.41908006267592e-44,-0.115194245033763,0.255,0.34,5.98387631286946e-40
Pnpla8,5.8028650627383e-44,-0.0619185661708883,0.088,0.151,7.85765958145394e-40
Cfl1,6.5560549629961e-44,0.0893852315927024,0.99,0.982,8.87755402539302e-40
Irf9,1.2226166473234e-43,-0.0821842047208103,0.137,0.209,1.65554520214062e-39
Rab3ip,3.43724627652609e-43,-0.0957857118962816,0.193,0.273,4.65437518304398e-39
Rsrp1,5.45828166942159e-43,-0.125942496275163,0.493,0.585,7.39105920856378e-39
Bst2,2.80981952847468e-42,-0.124987653874113,0.23,0.311,3.80477662350756e-38
Lfng,3.5106014245864e-42,-0.0928704273535211,0.131,0.2,4.75370538903245e-38
Sox4,1.57641854482309e-41,0.174803406674258,0.546,0.474,2.13462835154495e-37
Cdc42se1,3.9339820694424e-41,-0.0940971381813763,0.309,0.396,5.32700512023195e-37
Elovl5,2.98290372154226e-40,-0.0864264188763416,0.235,0.316,4.03914992934038e-36
Igfbp4,4.30947209945797e-40,-0.19859216778279,0.068,0.121,5.83545616987603e-36
Sertad1,8.63277560781975e-40,-0.0915155158862401,0.324,0.416,1.16896414505487e-35
Morf4l2,8.97908889348566e-40,-0.106243624236296,0.211,0.288,1.21585842706689e-35
Gimap3,6.24541865561466e-39,-0.117364046464505,0.269,0.348,8.45692140156781e-35
Uba52,7.24029321309098e-39,0.109068218610731,0.976,0.963,9.80408103984649e-35
Samhd1,8.21806287090803e-39,-0.0853308403315364,0.109,0.171,1.11280789334966e-34
Sidt1,1.32821764119509e-38,0.066884744731799,0.108,0.058,1.79853950794228e-34
Lmbr1l,1.40651059902084e-38,-0.0684800205168356,0.175,0.25,1.90455600213412e-34
Tdrp,1.46852690002114e-38,-0.0956205674631451,0.229,0.308,1.98853227531863e-34
Eef1a1,1.97108491922556e-38,0.0722147022099695,1,1,2.66904608912333e-34
H2-Q7,9.90195937350943e-38,-0.0759311973933763,0.124,0.19,1.34082431876691e-33
Jpt1,1.38594746766194e-37,-0.0957445908730994,0.502,0.593,1.87671146596103e-33
B2m,5.5682438649022e-37,-0.135011387536804,0.852,0.855,7.53995901746408e-33
Prdx6,1.3607442758522e-36,-0.109238531140316,0.532,0.611,1.84258382393146e-32
Crem,1.41693849752912e-36,-0.0727786887622699,0.143,0.21,1.91867641950418e-32
Rras2,1.65899500626007e-36,-0.0903802955283277,0.176,0.245,2.24644513797676e-32
Ccr7,1.89032311773487e-36,-0.240043030688626,0.459,0.513,2.55968653372478e-32
Hectd1,2.23103346373438e-36,-0.0858219187089526,0.334,0.418,3.02104241324272e-32
Psme2,2.41490798576127e-36,-0.108940281239016,0.415,0.496,3.27002690351934e-32
Sesn1,4.19379321096828e-36,-0.0804426294478761,0.262,0.342,5.67881538697215e-32
Nr4a1,4.26712628749758e-36,0.192450888897116,0.423,0.349,5.77811570590048e-32
H2afv,1.78990004689704e-35,-0.0944661087898069,0.476,0.572,2.42370365350328e-31
Laptm4a,2.21661777584455e-35,-0.0788804540187389,0.272,0.351,3.00152213027111e-31
Rps12,2.86844601131928e-35,0.129836287770664,0.954,0.935,3.88416274392744e-31
Gm11808,3.09001415972932e-35,-0.0956088241190656,0.491,0.573,4.18418817368947e-31
Pja1,4.94642583302993e-35,-0.0861759136962388,0.223,0.298,6.69795522050582e-31
Fbxo32,5.7892244093085e-35,-0.0562604927058364,0.085,0.14,7.83918877264464e-31
Txnip,1.19604021946908e-34,-0.117721130685034,0.526,0.604,1.61955806118309e-30
Odc1,1.85272573344238e-34,-0.082950695428219,0.207,0.28,2.50877591565433e-30
Tmbim6,2.27807965780135e-34,-0.0880136495547261,0.592,0.672,3.0847476646288e-30
Cd7,2.84997465821769e-34,-0.128675225341447,0.182,0.249,3.85915068469257e-30
Ifi27,2.92189148756288e-34,-0.0960832013032302,0.321,0.4,3.9565332633089e-30
Ifi47,4.49948061026322e-34,-0.127561858416279,0.279,0.353,6.09274669435742e-30
H2-T22,1.51256914072755e-33,-0.112434366869133,0.615,0.693,2.04816987345917e-29
Cnbp,1.53362378298616e-33,-0.0892437472388592,0.847,0.871,2.07667996454156e-29
Gm16286,2.70612434928453e-33,-0.0786861763024779,0.336,0.415,3.66436298136619e-29
Ube2a,3.0081421288062e-33,-0.0709794184891633,0.254,0.33,4.07332525661647e-29
Ptp4a1,3.62659570598292e-33,-0.085380592851841,0.277,0.355,4.91077324547147e-29
Smchd1,5.55639858648308e-33,-0.0754069843875169,0.251,0.326,7.52391932595674e-29
Pnpla2,6.25721239603941e-33,-0.0633813270454789,0.159,0.224,8.47289130547697e-29
Mbnl1,6.92437123929724e-33,-0.10191647613061,0.553,0.627,9.37629109513239e-29
Plaur,1.03641267025001e-32,-0.0452142764108033,0.032,0.069,1.40340639678554e-28
Tmsb4x,4.05510547817451e-32,0.0927463919024452,0.995,0.994,5.49101832799611e-28
Maf1,5.50500930875347e-32,-0.0754749575112821,0.385,0.471,7.45433310498307e-28
Rps28,8.25020235437248e-32,0.0847542482351948,0.999,0.998,1.11715990080558e-27
Tagln2,1.21722515789869e-31,-0.108922417207176,0.373,0.449,1.64824458631062e-27
H2-D1,1.5127435413907e-31,-0.148903864087307,0.65,0.676,2.04840602939714e-27
Rasal3,1.9282946511273e-31,-0.079172834815903,0.407,0.489,2.61110378709147e-27
Rbm38,3.70758653163928e-31,-0.10126018084246,0.414,0.492,5.02044292249275e-27
Tmsb10,3.76264559194227e-31,-0.105639144650429,0.986,0.988,5.09499839604902e-27
Malat1,3.97872093997163e-31,0.134846538242205,0.982,0.975,5.38758602481558e-27
Hist1h1e,1.24885421609189e-30,0.0852513004298537,0.196,0.138,1.69107349401003e-26
Trafd1,3.0661435605603e-30,-0.057628469381768,0.093,0.145,4.1518649953547e-26
Srsf2,3.5674944256758e-30,-0.0899153124099055,0.506,0.588,4.83074420180761e-26
Tmem50b,6.77697798424621e-30,-0.0441316481366426,0.051,0.092,9.1767058884678e-26
G3bp2,1.85969774761043e-29,-0.0763748212294895,0.348,0.425,2.51821672003929e-25
Ifi35,1.89650326208614e-29,-0.060609554020931,0.147,0.207,2.56805506719085e-25
Eif2ak3,2.31730145843012e-29,-0.0709080423721431,0.161,0.223,3.13785790486023e-25
Wsb1,2.38776602682879e-29,-0.0661494792727673,0.25,0.323,3.23327397692887e-25
Pdia3,2.5405336462025e-29,-0.0805199730340678,0.423,0.502,3.44013661032281e-25
Zfp36l2,2.56980198472689e-29,-0.115496049296413,0.506,0.58,3.47976886751868e-25
Smc4,2.96385242608643e-29,-0.103382456289564,0.514,0.59,4.01335257016363e-25
Brd2,2.97089500688779e-29,-0.0948855760544141,0.483,0.561,4.02288892882675e-25
Ss18,3.12762889856799e-29,-0.0626255866661657,0.19,0.255,4.23512229155091e-25
H2-K1,5.16738958305984e-29,-0.18096104984764,0.553,0.585,6.99716223442133e-25
Arid5a,5.85339205534919e-29,-0.0738499366314021,0.181,0.243,7.92607818214834e-25
Glul,6.20470823762767e-29,-0.0886249462364366,0.321,0.396,8.40179542457163e-25
H2-T23,8.28415134242055e-29,-0.0702138767717375,0.257,0.328,1.12175693327717e-24
Calm2,8.36933166493705e-29,-0.10167101932783,0.558,0.633,1.13329120074913e-24
Dtx1,1.3890043132722e-28,-0.0529510731308296,0.068,0.112,1.88085074060188e-24
Rgcc,1.43188977594014e-28,-0.12014897711406,0.53,0.602,1.93892194560054e-24
Tpr,2.33187126769448e-28,-0.0761712926634345,0.477,0.559,3.1575868835851e-24
Atp6v0e,3.50134512606345e-28,-0.0672023077289117,0.321,0.395,4.74117143520251e-24
Rpl23,3.58169539243009e-28,0.0717190622919168,0.998,0.997,4.84997373088959e-24
Capza2,3.79790113333115e-28,-0.0696533354690643,0.37,0.447,5.1427379246437e-24
Syf2,4.06206808660779e-28,-0.0721175361824306,0.374,0.449,5.50044639607561e-24
Cyth1,4.14683482663522e-28,-0.0651113104872899,0.262,0.333,5.61522903874675e-24
Tnfaip8l2,5.59959696168443e-28,-0.0661629781417177,0.122,0.175,7.58241424581688e-24
Ms4a4b,7.39449275164485e-28,-0.137966206334452,0.398,0.464,1.00128826350023e-23
Mier1,8.46231499415788e-28,-0.0925213716720045,0.435,0.515,1.14588207335892e-23
Minpp1,8.53575117272508e-28,-0.0598968308197788,0.186,0.249,1.1558260662987e-23
Prkar1a,1.16586256702492e-27,-0.08340657795319,0.637,0.707,1.57869450200844e-23
Mat2a,1.43013389206235e-27,-0.0802725469729627,0.321,0.391,1.93654430324162e-23
Vgll4,1.87081907335786e-27,-0.0710219637840949,0.33,0.404,2.53327610723388e-23
Tapbp,2.17280470498179e-27,-0.0769849885866881,0.264,0.331,2.94219485101584e-23
Pld3,2.4413892665864e-27,-0.0799708909332699,0.36,0.434,3.30588520588464e-23
Jun,2.60805021339432e-27,0.11034281229366,0.423,0.352,3.53156079395724e-23
Zc3hav1,2.82450333284172e-27,-0.0752489830852718,0.298,0.367,3.82465996300097e-23
Isg15,3.23197289492961e-27,-0.103281890691505,0.136,0.19,4.37641449702419e-23
Ifi208,3.73449449711843e-27,-0.0736252526170143,0.142,0.198,5.05687899854806e-23
Tpm4,7.40401626431963e-27,-0.0779959455610938,0.252,0.316,1.00257784235152e-22
Poldip3,8.86958135682472e-27,-0.0553220102213077,0.173,0.233,1.20103001152764e-22
Sumo1,9.53075236837323e-27,-0.0725632810376831,0.418,0.492,1.29055917820142e-22
Ptges3,1.2698791933055e-26,-0.0678557943685454,0.315,0.386,1.71954341565498e-22
Gapdh,1.74525831042801e-26,0.0842534694206911,0.949,0.926,2.36325427815057e-22
Kpna2,2.08024721264938e-26,-0.0478597180510067,0.094,0.142,2.81686275064853e-22
Rpl27,2.44802590641998e-26,0.0582331626080452,0.997,0.996,3.3148718798833e-22
Ifi213,2.45587918139128e-26,-0.0700200646597199,0.108,0.157,3.32550599952193e-22
Gpr132,2.48375346904595e-26,-0.0718886652841642,0.345,0.417,3.36325057243512e-22
Oaz1,2.72068986781724e-26,-0.0666114812770251,0.982,0.987,3.68408615001133e-22
Unc50,3.41963276360528e-26,-0.044446231064514,0.089,0.136,4.63052472519791e-22
Pdcd10,3.80540775272017e-26,-0.0658735900509554,0.359,0.431,5.15290263795838e-22
Pafah1b1,4.03164561953652e-26,-0.0713060298775881,0.479,0.558,5.4592513334144e-22
Ier2,6.92282898068221e-26,-0.0915910261597164,0.535,0.609,9.37420272274179e-22
Dhx9,7.53523333918925e-26,-0.0715382717635119,0.363,0.439,1.02034594645962e-21
Ralgps2,7.62399261131846e-26,-0.0641911786451553,0.208,0.271,1.03236483949863e-21
Klf2,9.21747450174377e-26,-0.212588769564759,0.46,0.507,1.24813822228112e-21
Tmem59,9.53954737501624e-26,-0.0662255625050612,0.359,0.432,1.29175011005095e-21
Cyth4,1.1058932009789e-25,-0.0608106604798438,0.178,0.237,1.49748998344553e-21
Mia2,1.19295304661946e-25,-0.061956105224246,0.216,0.279,1.61537772042741e-21
Usf1,1.32283750525796e-25,-0.0507765385803101,0.161,0.219,1.7912542658698e-21
Bzw2,1.39300085296298e-25,-0.0690402775529091,0.309,0.378,1.88626245499716e-21
Tuba1b,1.6403586723032e-25,-0.0971992124583008,0.386,0.458,2.22120967816576e-21
Flcn,1.64138777982973e-25,-0.0432048745974183,0.076,0.119,2.22260319266744e-21
Sec11c,1.68805988107591e-25,-0.0688564745731765,0.305,0.373,2.28580188496488e-21
Sh3bp5,1.9370648171268e-25,-0.0559775181354739,0.098,0.145,2.62297946887141e-21
Hp1bp3,2.98715917918095e-25,-0.065148975106913,0.338,0.412,4.04491224452892e-21
Rpl12,3.27434348225657e-25,0.103145575838175,0.862,0.825,4.43378850932362e-21
Psip1,3.70631332375497e-25,-0.073064705834634,0.42,0.493,5.01871887169661e-21
Klf3,4.82437925204693e-25,-0.0752797817777162,0.333,0.404,6.53269194519675e-21
Jtb,4.9930130483211e-25,-0.0582598164094754,0.231,0.296,6.7610389687316e-21
Cytip,5.33286020511459e-25,-0.0970044917675723,0.737,0.771,7.22122600374567e-21
Dnajb6,5.77643322917569e-25,-0.0681316154450479,0.37,0.443,7.8218682356268e-21
Ift20,5.85422664695101e-25,-0.0560035654048209,0.208,0.27,7.92720830263636e-21
Crlf3,6.43452526206554e-25,-0.0745130590703676,0.352,0.421,8.71299065736294e-21
mt-Nd4,6.5513602141716e-25,0.104878558471093,0.557,0.516,8.87119686600976e-21
Actn2,7.67336884847327e-25,-0.0455706746767404,0.069,0.11,1.03905087577177e-20
Sfr1,1.26811229986035e-24,-0.0699720426649202,0.316,0.384,1.71715086524089e-20
Tiprl,1.885186585812e-24,-0.0610556221636535,0.222,0.283,2.55273115584803e-20
Glcci1,3.32778651718459e-24,0.0701489475188118,0.203,0.151,4.50615572291966e-20
Calr,3.45640586734534e-24,-0.0637367104731421,0.261,0.326,4.68031918497232e-20
Atp5d,3.54232503208003e-24,-0.0747333886710871,0.661,0.722,4.79666232593956e-20
Gimap6,3.94502264135287e-24,-0.0933446443701385,0.627,0.679,5.34195515865592e-20
Gm26917,6.14621320124742e-24,0.110038474006812,0.257,0.202,8.32258729580913e-20
Ltb,7.90594731521476e-24,-0.111727545816371,0.644,0.686,1.07054432595323e-19
Selenow,1.13283456290723e-23,-0.078049277509409,0.713,0.759,1.53397128163268e-19
Oat,1.3949824971942e-23,-0.0495033921757305,0.146,0.2,1.88894579945067e-19
Egln2,1.4036764382202e-23,-0.0433501585188015,0.112,0.16,1.90071826499397e-19
Dnaja2,1.49249465090059e-23,-0.074164644817946,0.422,0.491,2.02098700678448e-19
Atad2,1.50167408211226e-23,-0.0547900573674143,0.109,0.156,2.03341687458821e-19
Hspa9,1.818087473931e-23,-0.0593479670277448,0.231,0.292,2.46187224844996e-19
Cd53,1.90565082762765e-23,-0.080965868997057,0.343,0.406,2.5804417856906e-19
Ewsr1,2.38722845645168e-23,-0.0644985179335855,0.47,0.546,3.23254605288122e-19
Laptm5,3.71943824023102e-23,-0.0878450329351992,0.882,0.886,5.03649132109683e-19
Cisd2,3.7538392595812e-23,-0.0625243188078878,0.295,0.36,5.0830737413989e-19
Chd2,5.14529124677477e-23,-0.060695248880445,0.223,0.283,6.96723887725772e-19
Nfkbia,5.76360953491805e-23,-0.161480746299155,0.674,0.713,7.80450367123254e-19
Ahsa2,6.12658695162808e-23,-0.0383869578600587,0.072,0.112,8.29601139119958e-19
Sptbn1,1.00325103343522e-22,-0.063613915133362,0.27,0.332,1.35850222437463e-18
Slc25a3,1.00757740523511e-22,-0.075312352351362,0.644,0.704,1.36436056442886e-18
Serinc1,1.01052287678581e-22,-0.052361867994341,0.19,0.247,1.36834902745566e-18
Xaf1,1.2959428283879e-22,-0.0437500473910562,0.082,0.124,1.75483618392006e-18
Gm9493,1.33534528114139e-22,-0.0608744254988128,0.207,0.263,1.80819104519356e-18
Gdi2,1.48233828266452e-22,-0.0705044967685474,0.535,0.603,2.00723426855602e-18
Prdx1,1.54729498591247e-22,-0.0766666344025286,0.52,0.588,2.09519214042407e-18
Copb1,1.88253253774048e-22,-0.0567712375064272,0.239,0.3,2.54913730935438e-18
Ssb,2.05563726132915e-22,-0.0637841599972872,0.346,0.413,2.7835384155658e-18
S1pr1,2.14316303497751e-22,-0.0659251914371443,0.136,0.185,2.90205706566305e-18
Selplg,3.3685613605941e-22,-0.0933667685336195,0.574,0.63,4.56136893838047e-18
Fxyd5,3.56580298286925e-22,-0.101946985240048,0.521,0.577,4.82845381910325e-18
Tbc1d15,4.61041432350074e-22,-0.0491305654864553,0.152,0.203,6.24296203545236e-18
Arid4a,5.45076078128349e-22,-0.0579865003942067,0.218,0.275,7.38087517393597e-18
Trpm7,7.19926909290983e-22,-0.0519945137911088,0.154,0.205,9.74853027870921e-18
Glrx5,8.92902474103733e-22,-0.0560214011814074,0.242,0.302,1.20907924018387e-17
Hist1h4n,9.25774943865813e-22,0.0300398149201048,0.051,0.025,1.2535918514887e-17
Gm42722,9.55044805188353e-22,-0.0213581059897148,0.013,0.033,1.29322617070555e-17
Smarca5,9.80224944148174e-22,-0.0643347846469147,0.35,0.417,1.32732259687104e-17
Ifit1,1.04635479047065e-21,-0.0548333449046801,0.037,0.066,1.4168690217763e-17
Ddx6,1.16461992120153e-21,-0.0540849961221731,0.286,0.35,1.57701183529899e-17
Mrps7,1.18208315471093e-21,-0.0464339463183625,0.137,0.186,1.60065879979407e-17
Fnbp4,1.30315505734885e-21,-0.0521495100989103,0.191,0.247,1.76460226315608e-17
Cdkn1b,1.34578007547235e-21,-0.076236632800262,0.501,0.571,1.82232080019711e-17
Ppp3cc,1.51083063059779e-21,0.0555942437175766,0.15,0.106,2.04581575689247e-17
Vps4b,1.59482664928255e-21,-0.0518778619675065,0.215,0.272,2.1595547657935e-17
Aup1,2.01488378188761e-21,-0.0570865634209176,0.344,0.409,2.72835412905402e-17
Timm13,2.22891968643073e-21,-0.0571133331045864,0.315,0.378,3.01818014739586e-17
Ggt1,2.5985784175393e-21,-0.0269175308254434,0.024,0.049,3.51873503518997e-17
Akirin1,2.79121291308276e-21,-0.0613271290484299,0.261,0.32,3.77958140560537e-17
Ctla4,2.89774493183839e-21,-0.0477592392841493,0.046,0.078,3.92383641220237e-17
Ctss,3.19225659339061e-21,-0.0571868240078108,0.146,0.195,4.32263465311023e-17
Ppp1cc,3.2032594790544e-21,-0.0703793585949843,0.63,0.694,4.33753366058756e-17
Pim1,3.72936961449066e-21,-0.0755326257095182,0.276,0.338,5.0499393949818e-17
Atxn2l,5.11682408208106e-21,-0.05564666434229,0.216,0.272,6.92869148954597e-17
Ramp3,5.21386780253014e-21,-0.0300539529861785,0.024,0.049,7.06009839140606e-17
Rab6b,5.62704337032573e-21,-0.0372541620308132,0.077,0.116,7.61957942775807e-17
H3f3a,5.7689834545193e-21,0.066964182333618,0.979,0.977,7.81178049576459e-17
Zfp706,5.93510532581963e-21,-0.0598200292329081,0.437,0.507,8.03672612169236e-17
Bri3,6.03621658300671e-21,-0.0488437041574767,0.194,0.25,8.17364087504938e-17
Ube2d2a,6.63229200872588e-21,-0.0680744177249528,0.53,0.597,8.98078660901572e-17
Rps19,8.41670519570551e-21,0.079910700616844,0.992,0.988,1.13970605055048e-16
Zbp1,8.57921233948314e-21,-0.0592587514559047,0.131,0.178,1.16171114288941e-16
Tgtp1,8.87023975872662e-21,-0.0404996493328732,0.041,0.07,1.20111916572917e-16
Eed,9.73591179425196e-21,-0.0482739053376571,0.187,0.241,1.31833981605966e-16
Ikzf3,9.76239325040186e-21,0.102566574235054,0.372,0.322,1.32192567003692e-16
Acap1,1.06934216175145e-20,-0.0596471155102384,0.375,0.443,1.44799622122764e-16
Pmepa1,1.47079281386005e-20,-0.0384151389378557,0.079,0.118,1.99160054924789e-16
Cyba,1.54102727545085e-20,-0.0715518668249548,0.509,0.575,2.086705033688e-16
Ypel3,1.80832641264961e-20,-0.0676431595740138,0.434,0.501,2.44865479536883e-16
Mat2b,1.92099613965111e-20,-0.0530135660340056,0.267,0.327,2.60122087270156e-16
Hadhb,1.93412662738772e-20,-0.0526788480708878,0.208,0.262,2.61900086614571e-16
Zfp326,1.94950349408902e-20,-0.0483136547884597,0.186,0.24,2.63982268134594e-16
Sdf4,2.01650298928351e-20,-0.0610513704577097,0.409,0.474,2.73054669778879e-16
Parp9,2.06711833427569e-20,-0.0489772428283526,0.109,0.152,2.79908493644271e-16
Srsf7,2.07054271701156e-20,-0.0763585119429291,0.571,0.634,2.80372189310535e-16
Rpain,2.10428089572181e-20,-0.0359337008649575,0.078,0.117,2.8494067608969e-16
Zcchc11,2.16196257845347e-20,-0.0512320015745711,0.164,0.214,2.92751352748384e-16
mt-Nd3,2.26335148375944e-20,0.0669784075829463,0.261,0.211,3.06480424415866e-16
Cdk2ap2,2.27464722049231e-20,-0.0649821284694966,0.31,0.37,3.08009980126863e-16
Arpc1a,2.53228029104953e-20,-0.0496684319013119,0.246,0.305,3.42896074211016e-16
Rpl17,2.59468865709233e-20,0.0697874243965291,0.992,0.989,3.51346791056873e-16
Rnf7,2.78640024937407e-20,-0.0522921687179224,0.256,0.314,3.77306457767743e-16
Ddx5,2.95977724992982e-20,0.0777497691283955,0.931,0.92,4.00783437412997e-16
Riok3,3.12742927384839e-20,-0.053461171364668,0.264,0.324,4.23485197971811e-16
Smad7,3.13855579487559e-20,-0.061396121935953,0.159,0.207,4.24991840184103e-16
Gtf2b,3.29140069906991e-20,-0.048020838230848,0.317,0.384,4.45688568661057e-16
Rpl32,4.2186793741386e-20,0.0675940922158538,0.998,0.999,5.71251374052108e-16
Csnk1d,4.41151881320558e-20,-0.0537612739137748,0.308,0.372,5.97363762496167e-16
Pcna,4.70159481969938e-20,-0.0552414777161363,0.177,0.228,6.36642954535493e-16
Ly6k,5.99007566523184e-20,-0.0331776912164611,0.031,0.057,8.11116145829043e-16
Hif1a,6.50429130637193e-20,-0.0498956800436451,0.234,0.292,8.80746085795823e-16
Smarcd1,6.56638567343944e-20,-0.0481054646974202,0.123,0.167,8.89154284040435e-16
Klhdc2,7.02388358456411e-20,-0.0569698700575978,0.104,0.145,9.51104076185826e-16
Retreg3,7.33831807326108e-20,-0.0508780073108359,0.227,0.283,9.93681650300282e-16
Cdc40,8.34206833915042e-20,-0.0471814952099462,0.245,0.304,1.12959947380436e-15
Atp1b3,8.74980497396538e-20,-0.0727331545539614,0.358,0.419,1.18481109152465e-15
Pdia6,8.79009961961937e-20,-0.0510532090745427,0.228,0.284,1.19026738949266e-15
Arl2bp,1.06841954661521e-19,-0.0480032513837078,0.232,0.289,1.44674690807166e-15
Mxd4,1.2497562658201e-19,-0.0734846505583746,0.351,0.411,1.692294959547e-15
